18	0	f	25506
10	0	k	25595
11	0	d	25685
20	0	j	26182
20	0	f	26355
20	0	d	26534
20	0	d	26884
20	0	f	27058
20	0	j	27235
19	0	j	27585
19	0	j	27766
19	0	j	27931
18	0	f	28106
18	0	f	28292
11	0	d	28460
18	0	f	28633
21	0	k	29511
19	0	j	29694
18	0	f	29865
11	1	d	30040	30217
18	0	f	30395
19	0	j	30571
19	0	j	30918
21	0	k	30918
19	0	j	31087
21	0	k	31087
18	0	f	31270
11	0	d	31270
18	0	f	31445
11	0	d	31445
21	0	k	31804
21	0	k	31968
21	0	k	32151
11	0	d	32500
11	0	d	32670
11	0	d	32849
21	0	k	33210
21	0	k	33380
21	0	k	33561
11	1	d	33724	33902
21	0	d	34080
11	0	d	34244
11	0	d	34338
21	0	k	34433
11	1	d	34606	34859
21	1	k	35112	35362
22	1	f	35613	35812
21	0	k	36012
22	0	f	36201
22	0	f	36350
11	0	d	36535
22	0	f	36702
11	0	d	36881
22	0	f	37069
11	1	d	37236	40000

4	1	3530	3900	0.9
4	1	3900	4221	0.1
4	1	4221	4602	0.9
4	1	4602	4949	0.1
4	1	4949	5300	0.9
4	1	5300	5650	0.1
4	1	5650	6002	0.9
4	1	6002	6361	0.1
4	1	6361	6705	0.9
4	1	6705	7062	0.1
4	1	7062	7414	0.9
4	1	7414	7755	0.1
4	1	7755	8105	0.9
4	1	8105	8460	0.1
4	1	8460	8808	0.9
5	1	9163	9514	0.9
5	1	9514	9879	0.85
5	1	9879	10053	0.8
5	1	10053	10228	0.9
6	1	10568	10930	0.1
6	1	10930	11272	0.15
6	1	11272	11448	0.2
6	1	11448	11624	0.1
0	3	11969	11969	191	62	255
0	3	12144	12144	255	255	255
0	3	12319	12319	180	48	38
3	3	11969	11969	191	62	255
3	3	12144	12144	255	255	255
3	3	12319	12319	180	48	38
1	1	14081	14081	-1
2	1	14801	14081	2
0	1	14630	14630	-1
3	1	14630	14630	2
7	1	14081	14081	0.2
8	1	14254	14254	0.35
9	1	14428	14428	0.5
10	1	14618	14618	0.65
7	2	14618	14788	0.05
8	2	14618	14788	0.07
9	2	14618	14788	0.07
10	2	14618	14788	0.07
7	1	14788	15003	0.35
7	1	15003	15146	0.5
7	1	15146	15323	0.65
7	1	15323	15491	0.8
7	1	15491	15659	0.65
7	1	15659	15834	0.5
7	1	15834	16006	0.35
7	1	16006	16196	0.2
8	1	17491	17576	0.2
9	1	17491	17576	0.2
10	1	17491	17576	0.2
8	2	17491	17576	0.05
9	2	17491	17576	0.05
10	2	17491	17576	0.05
8	1	17931	18292	0.3
9	1	17931	18292	0.5
10	1	17931	18292	0.7
8	1	18292	19691	0.4
9	1	18292	19691	0.6
10	1	18292	19691	0.8
8	2	18292	19691	0.1
9	2	18292	19691	0.1
10	2	18292	19691	0.1
11	2	18292	19691	0.1
8	1	20230	20230	-1
9	1	20230	20230	2
10	2	20217	20568	0.07
11	2	20217	20568	0.07
12	1	19892	20568	0.2
13	1	20069	20745	0.8
14	1	20239	20915	0.2
15	1	20592	21269	0.8
16	1	20761	21448	0.2
17	1	20934	21621	0.8
12	1	20568	21244	-0.1
13	1	20745	21421	1.1
14	1	20915	21591	-0.1
15	1	21269	21946	1.1
16	1	21448	22135	-0.1
17	1	21621	22308	1.1
11	3	23569	23569	255	255	255
18	3	23904	23904	255	255	255
19	3	24432	24432	255	0	0
19	3	24782	24782	0	255	0
19	3	25134	25134	0	0	255
19	3	25328	25328	255	255	255
10	3	25685	25685	255	0	0
11	3	25685	25685	255	0	0
18	3	25685	25685	255	0	0
19	3	25685	25685	255	0	0
0	4	17576	black.jpg
0	4	17931	0.jpg
0	4	23569	1.jpg
0	4	23904	2.jpg
0	4	24432	3.jpg
0	4	24782	4.jpg
0	4	25134	5.jpg
0	4	25328	6.jpg
0	4	25685	7.jpg
0	4	26005	0.jpg
11	3	26005	26005	160	160	160
18	3	26005	26005	160	160	160
19	3	26005	26005	160	160	160
21	3	26005	26005	160	160	160
10	2	25328	25685	0.05
11	2	25328	25685	0.05
11	1	25685	26005	0.35
18	1	25685	26005	0.5
19	1	25685	26005	0.65
20	1	26005	26182	0.65
20	1	26182	26355	0.5
20	1	26355	26534	0.35
20	1	26534	26709	0.2
20	1	26709	26884	0.35
20	1	26884	27058	0.5
20	1	27058	27235	0.65
20	1	27235	27416	0.8
11	1	28720	28806	0.8
18	1	28720	28806	0.8
19	1	28720	28806	0.8
11	2	28720	28806	0.05
18	2	28720	28806	0.05
19	2	28720	28806	0.05
11	1	29164	29511	0.3
18	1	29164	29511	0.5
19	1	29164	29511	0.7
11	1	29511	30918	0.2
18	1	29511	30918	0.4
19	1	29511	30918	0.6
11	2	29511	30918	0.1
18	2	29511	30918	0.1
19	2	29511	30918	0.1
21	2	29511	30918	0.1
18	1	31445	31445	-0.1
19	1	31445	31445	1.1
11	3	34606	34606	255	0	0
21	3	35112	35112	255	0	0
22	3	35613	35613	255	0	0
11	1	37236	38000	0.5
11	2	37236	38000	0.3
0	4	28806	black.jpg
0	4	29164	0.jpg
0	4	34606	8.jpg
0	4	35112	9.jpg
0	4	35613	10.jpg
0	4	36012	0.jpg
