3	1	k	23281	24736
0	1	d	23645	24736
2	1	j	24008	24736
1	1	f	24372	24736
7	0	h	25099
1	0	f	25281
2	0	j	25281
0	1	d	25463	25645
3	1	k	25463	25645
7	0	h	25645
1	0	f	25826
2	0	j	25826
0	0	d	26553
3	0	k	26553
1	0	f	26917
2	0	j	27099
0	0	d	27281
3	0	k	27281
2	0	j	27644
1	0	f	27644
0	1	d	28008	28735
3	1	k	28008	28735
1	0	f	29099
2	0	j	29281
0	0	d	29462
3	0	k	29462
1	0	f	29826
2	0	j	29826
0	1	d	30190	31644
3	1	k	30190	31644
1	0	f	30372
2	0	j	30372
1	0	f	30553
2	0	j	30553
1	0	f	30735
2	0	j	30735
1	0	f	30917
2	0	j	30917
1	0	f	31099
2	0	j	31099
1	0	f	31281
2	0	j	31281
1	0	f	31463
2	0	j	31463
1	0	f	31644
2	0	j	31644
0	0	d	32372
1	0	f	32372
2	0	j	32372
3	0	k	32372
0	0	d	32735
1	0	f	32826
2	0	j	32917
3	0	k	33008
3	0	k	33099
2	0	j	33372
3	0	k	33645
0	0	d	33826
1	0	f	33947
2	0	j	34068
1	0	f	34190
2	0	j	34311
3	0	k	34432
2	1	j	34454	34736
1	0	f	34917
1	0	f	35099
3	0	k	35281
2	0	j	35372
1	0	f	35463
0	0	d	35554
3	0	k	35645
2	0	j	35736
1	0	f	35827
0	0	d	35917
1	0	f	36008
2	0	j	36008
1	0	f	36190
2	0	j	36190
1	0	f	36372
2	0	j	36372
8	0	h	36736
1	0	f	36918
2	0	j	36918
0	1	d	37099	37281
3	1	k	37099	37281
8	0	h	37281
1	0	f	37463
2	0	j	37463

4	1	3279	3643	0.8
4	1	3643	4006	0.2
4	1	4006	4370	0.8
4	1	4370	4734	0.2
4	1	4734	5097	0.8
4	1	5097	5461	0.2
5	1	6188	6552	0.2
5	1	6552	6916	0.8
5	1	6916	7279	0.2
5	1	7279	7643	0.8
5	1	7643	8007	0.2
5	1	8007	8370	0.8
0	4	13461	1.jpg
0	4	14916	0.jpg
0	4	25099	1.jpg
0	4	25826	0.jpg
4	3	3279	3279	4	57	148
4	3	3643	3643	197	206	255
4	3	4006	4006	140	123	155
4	3	4370	4370	125	208	229
4	3	4734	4734	83	55	103
4	3	5097	5097	109	238	9
4	3	5461	5461	52	72	197
5	3	6188	6188	37	115	180
5	3	6552	6552	55	197	201
5	3	6916	6916	198	182	17
5	3	7279	7279	187	79	200
5	3	7643	7643	10	233	120
5	3	8007	8007	217	247	43
5	3	8370	8370	85	178	31
0	3	8734	8734	198	236	87
1	3	8734	8734	94	55	187
1	3	8916	8916	138	150	213
2	3	8916	8916	48	198	170
2	3	9098	9098	55	26	107
3	3	9098	9098	83	211	147
2	3	9461	9461	27	216	83
3	3	9461	9461	122	176	77
1	3	9643	9643	94	68	12
2	3	9643	9643	224	20	90
0	3	9825	9825	253	96	85
1	3	9825	9825	43	198	22
0	3	10189	10189	160	160	160
1	3	10370	10370	160	160	160
2	3	10552	10552	160	160	160
3	3	10734	10734	160	160	160
0	3	14916	14916	248	128	147
1	3	15280	15280	185	130	159
0	3	15643	15643	220	85	154
1	3	16007	16007	79	2	178
0	3	16371	16371	64	215	223
1	3	16734	16734	160	160	160
0	3	17098	17098	160	160	160
3	3	17825	17825	63	6	234
2	3	18189	18189	106	96	249
3	3	18553	18553	219	131	5
2	3	18916	18916	203	249	13
3	3	19280	19280	127	98	152
2	3	19644	19644	160	160	160
3	3	20007	20007	160	160	160
3	3	20371	20371	199	97	29
2	3	20371	20371	157	177	147
2	3	20553	20553	48	69	48
1	3	20553	20553	70	36	127
1	3	20735	20735	112	237	134
0	3	20735	20735	183	96	7
0	3	21098	21098	107	77	156
1	3	21098	21098	190	128	120
1	3	21280	21280	237	220	228
2	3	21280	21280	50	234	37
2	3	21462	21462	239	179	9
3	3	21462	21462	43	35	108
3	3	21826	21826	160	160	160
2	3	22008	22008	160	160	160
1	3	22190	22190	160	160	160
0	3	22372	22372	160	160	160
1	3	30372	30372	195	162	128
2	3	30372	30372	195	162	128
1	3	30553	30553	67	32	117
2	3	30553	30553	67	32	117
1	3	30735	30735	15	134	219
2	3	30735	30735	15	134	219
1	3	30917	30917	29	26	246
2	3	30917	30917	29	26	246
1	3	31099	31099	65	81	155
2	3	31099	31099	65	81	155
1	3	31281	31281	52	159	108
2	3	31281	31281	52	159	108
1	3	31463	31463	213	175	190
2	3	31463	31463	213	175	190
1	3	31644	31644	160	160	160
2	3	31644	31644	160	160	160
0	3	33826	33826	117	19	134
1	3	33947	33947	211	142	103
2	3	34068	34068	176	147	149
1	3	34190	34190	17	211	201
2	3	34311	34311	50	29	226
3	3	34432	34432	5	121	166
2	3	34454	34454	241	132	118
3	3	35281	35281	193	153	131
2	3	35372	35372	197	85	192
1	3	35463	35463	173	140	43
0	3	35554	35554	240	224	179
3	3	35645	35645	160	160	160
2	3	35736	35736	160	160	160
1	3	35827	35827	160	160	160
0	3	35917	35917	160	160	160
0	1	28008	28735	0.8
3	1	28008	28735	0.2
0	1	30190	31644	0.2
3	1	30190	31644	0.8



